author,text,likes,time,label
@JaySatriani,"Semua kejadian atas kehendaknya agar kita manusia kembali hidup penuh kesadaran,setiap yang terjadi ada pesan semesta yang harus kita sadari....tidak ada orang benar atau salah pasti terkena dampaknya karena manusia yang serakah akan harta.. Salam waras",0,2 bulan yang lalu,0
@ibrahimnasution3672,"Sumtra Indonesia kekayaannya
Klu bencana bukan nasional

Warga sumtra kecewa sama
Pemerintah pusat
Akan jadi bom waktu 
Bagi kami dn anak2 kami 
Kedepan nya 

Akan jadi gelombang referendum
Sumtra",0,2 bulan yang lalu,0
@astroYTmusic,prabowo lotnok,0,2 bulan yang lalu,1
@adelmsa,"keren intro nya mirip film money heist, keep support bg ferry",0,2 bulan yang lalu,1
@uburuburTv-r3c,"BG UNTUK WILAYAH ACEH,... ACEH RAMIANG MASIH TERISOLASI",0,2 bulan yang lalu,1
@dinoback25,selama masuknya kotor gak akan bersih2 ini negara.,0,2 bulan yang lalu,1
@AisyahSarim,Mari bersatu kita membantu dengan apa yg kita bisa,0,2 bulan yang lalu,2
@adeyulianto4078,namanya bencana yo bencana alam bukan bencana nasional aneh it namanya alam takdir dr alloh yg mberinya,0,2 bulan yang lalu,2
@GeraldResdifianto,"audio talking head nya bisa lebih dienakin lagi ga ya? presentasi volume backsound juga bisa diperhatikan. biar didenger tu entak, ga mikir dulu ""tadi ferry kata ngomong apa ya?"" gtu.",0,2 bulan yang lalu,1
@AkuSiapa-du4um,Pemerintah tau nya Indonesia itu Jawa aja😢,0,2 bulan yang lalu,1
@pasuruan-x,"😂😂😂😂😂😂😂😂😂
Apa bung feri percaya sama pemerintah.
Bukan kah itu buang2 masa bung.",1,2 bulan yang lalu,1
@dianthomas4866,contoh bobrok kegagalan ke pemerintahan,0,2 bulan yang lalu,0
@Bukansiapasiapa183,"Ada aturanya Bos , ikuti saja aturan yang sudah ada . Jangan bikin aturan semaumu . Tanpa status bencana nasional pemerintah juga mengambil tindakan secara signifikan dan bersungguh-sungguh.",0,2 bulan yang lalu,1
@MrGrey-Navy,"Masih ingat pidato ini. 

“Saya kira ke depan kita juga harus tambah tanam kelapa sawit, tidak usah takut katanya membahayakan (karena menyebabkan) deforestasi. Namanya kelapa sawit ya pohon, ya kan? Kelapa sawit itu pohon, ada daunnya kan? Ya dia menyerap karbon dioksida, darimana kita dituduh, yang mboten-mboten aja orang-orang itu,” 

Gak sampai 1 tahun langsung dijawab. 
Begitulah kalo otak gila perang, taunya hanya merusak",1,2 bulan yang lalu,0
@D_NATALE,Ganti menteri asik si,0,2 bulan yang lalu,1
@ArmanSuryana-x3k,☕👍,0,2 bulan yang lalu,1
@safikpayu2527,PresIDEN OMON OMON Indoneskere,0,2 bulan yang lalu,1
@putradana1242,"Tidak ada yang perlu dipikirkan
Alam hanya ingin memperbaiki dirinya sendiri
Siapa manusia??manusialah biang perusak alam...",0,2 bulan yang lalu,0
@ilhamharahap6529,"sudah tak terhitung hasil kekayaan alam Sumatera mereka bawa ke pulau Jawa.
tapi apa yang mereka berikan?
bencana yang terjadi hari ini hanya di pandang sebelah mata.",0,2 bulan yang lalu,1
@enansopiandi5483,negri ini akan banyak bencanan akibat dapet pemimpin dari curang,0,2 bulan yang lalu,1
@HendyLanovi,dislike datang dari buzzer,0,2 bulan yang lalu,1
@NurmadiSutrisno,"Bang sepertinya pemerintah pusat tidak akan memberikan status bencana nasional.  Kerena kejahatan perusakan hutan di lakukan oleh pemerintah sendiri .lihat ijin dikeluarkan untuk merampas hutan. Menebang kayu , pembalakan liar. Pabrik kertas, dll",0,2 bulan yang lalu,0
@Encisvwxyz,"tidak ada yg peduli pada nasib buruk, selama mereka mendapatkan kepuasan secara instan
-squidward",0,2 bulan yang lalu,0
@sidobakul7008,"Yang tau kondisi sebenarnya pastilah pemerintah,  yang tau apa yang harus dilakukan pastilah pemerintah jika pilihan yang terbaik tidak ada ""status bencana nasional"" pasti ada pertimbangan matang dari para ahli di pemerintahan. konten kreator dan media malah bikin kisruh giring sana giring sini yang ujung2 nya menjalankan agenda asing.",0,2 bulan yang lalu,1
@Bangvinchannel,"Saya dari tanjung pura, kabupaten langkat, mau cerita sedikit, entah kenapa saya merasa bantuan n logistik lambat,, banyak warga yg kehabisan makanan n air bersih.",1,2 bulan yang lalu,1
@ririnrianawati9850,Pak Prabowo di bisikin sama teman temannya kalo baik baik saja...dan biasa president percaya😢😢😢,0,2 bulan yang lalu,2
@ZeaZea-c4f,"Semua ulah para pejabat yang serakah,,,,tidak peduli rakyat kecil hanya peduli sama perut sendiri.jika pemerintah tidak segera berbenah atau bertindak atas apa yang telah terjadi di bumi indonesia...maka rakyat lah yang harus bersatu menghabisi para pejabat serakah...",0,2 bulan yang lalu,1
@wulanwarcham3079,"heran, berbagai negara udah meninggalkan eksplorasi alam, arab udah beralih ke industri wisata perlahan meninggalkan fosil, disini manufactur banyak yg tutup, pemerintahnya fokus mengeruk alam yang mana tdk mengurangi pengangguran, hanya menambah kekayaan penguasa aja",0,2 bulan yang lalu,1
@DeddyTarigan-n2p,"Senang senang bencana kemudian, coba kita bertanya pada pada rumput yang bergoyang yang ada disana. Dosa siapa, ini salah siapa.... ????",0,2 bulan yang lalu,0
@RxFadli,"Saya sebagai korban bencana di aceh, saya kecewa sama penerintah tidak mmeberlakukan darurat nasional",0,2 bulan yang lalu,0
@depaawu,ketutupan berita tumbler,0,2 bulan yang lalu,1
@RifqiAlIhsan-m4r,Betul bg terkadang kita dari Sumatera merasa di anaktirikan. Salam dari Jambi/Tebo✊,0,2 bulan yang lalu,1
@nukesalmah3951,"Gila ya menentukan status bencana nasional aja mesti diminta sama rakyatnya sendiri 
Mana ga digubris lagi 😢",0,2 bulan yang lalu,1
@PaulCandi,"dlm sejarah kita, status bencana nasional baru 2. yakni tsunami aceh 2004 dan pandemi covid",0,2 bulan yang lalu,1
@siti01hartina62,Angin tidak ada ktp,0,2 bulan yang lalu,0
@rastaarum4418,"Bencana banjir disumut  akibat ilegal logging alih pungsi hutan dgn dalih membantu ekonomi lingkungan.
Padahal ekploitasi nyata pada sdm dan sda rusak. Kemenhut dan pengusaha nakal bertanggung jawab.
Suarakan terus.
Kasih jera oknum dan mapia perusak alam",0,2 bulan yang lalu,0
@FIyingJudge,"Wowo 🗣️: sawit itu kan pohon
Matane akar serabut disuruh nyerap dan nahan banjir",0,2 bulan yang lalu,0
@raflyadnanzharfan4754,Cepat lah pulih sumatra dan sekitar nya ❤,0,2 bulan yang lalu,2
@nofelnofiadri3316,Raso raso ka iyo lo,0,2 bulan yang lalu,1
@namabelakangnamadepan8449,Jike pemerintah tidak menganggap ketiga provinsi tadi sebagai Indonesia. lets make it TRUE,0,2 bulan yang lalu,0
@incasalamiyah2706,"ar rum 41...sumut juga pembabatan hutan ..tolong pak mentri kehutanan..cukong2, penguasa segala cara merusak. Telah tampak kerusakan di darat dan di laut disebabkan karena perbuatan tangan manusia,",0,2 bulan yang lalu (diedit),0
@ichwanmunif730,Saya tidak bisa menyalahkan sama sekali karena sudah terdeteksi tidak ada kebenaran sama sekali. Suatu kaum tidak bisa memperbaiki keadaan.. kecuali suatu kaum itu sendiri yang merubahnya ❤. 🙏,0,2 bulan yang lalu,1
@maenadr5438,Bagaimana yg mengatas namakan relawan .... saat ini lah relawan bekerja membantu masyarakat yg kena bencana alam...,0,2 bulan yang lalu,2
@rickysalim7099,Ini ngomongin status bencana nasional tapi gak ada ngomongin dari sisi UU dan Perpresnya 😂,0,2 bulan yang lalu,1
@sondanghermawansaputrasiag7541,"Permasalahannya pimpinan daerahnya blm bilang tidak sanggup, maka agak susah untuk menjadikan bencana nasional bang",0,2 bulan yang lalu,0
@maskurunmulyosukarto7297,"Bang Ferry.....saya usul atau sarankan bagaimana kalau bang Ferry didukung banyak orang membuat Film Pendek yang terbagi menjadi  2 seri bersambung. Yg pertama Video akibat/rusak  yang di liput di TV di kumpulkan dan dipilih untuk dijadikan Film Pendek tentang akibat banjir sebagai warning dan pengingat. Yg kedua Film Pdndek  yang penting jika perlu dibantu AI untuk mengedukasi masyarakat desa kam;pung dan gunung, yaitu film tentang fungsi Pohon, Pohon yang di HuTan dan HuJan. Beda nya di huruf T dan J tetapi keduanya SALING BERSAUDARA.
Jika hutan dirusak maka HUJAN nya akan marah dan mengakibatkan Banjir. Film ke-2 ini YANG KAMI SEBUT SEBAGAI EDUKASI YANG MUDAH DITONTON OLEH WARGA DI DESA KAMPUNG GUNUNG DIMANAPUN dan harus diputar lewat LAYAR TANCAP sebagai pengingat kepada warga betapa bahayanya memotong pohon apalagi membabat hutan. Dengan Film yang diputar di LAYAR TANCAP.....masyarakat akan menonton dan mudah diingat karena rakyat melihat sendiri dan menjadi memori untuk TIDAK LAGI DAN TIDAK BOLEH MEMOTONG MESKI 1 POHON TANPA PERSETUJUAN DARI LURAH CAMAT BUPATI DAN POLISI.",0,2 bulan yang lalu,0
@hendrihunter4536,Sumatera cinta Indonesia. Tapi apakah Indonesia mencintai kami ?,0,2 bulan yang lalu,1
@bayhaqiekiki9029,"Pak presiden kita kebanyakan monitor, turun aja dulu ke lokasi temui rakyat paling bbrapa jam pulang lg ke pusat baru evaluasi, udah 5 hari lo, dan gk harus bpk jg mentri mentriny kan ada",0,2 bulan yang lalu,1
@dwiputri9719,"dari pada harus membuat status bencana nasional .mendingan berpikir bagaimana cara ,memnyalurkan bantuan secepat mngkin",0,2 bulan yang lalu,2
@Ehrgeizer,Jawa bisa apa sih kalau bukan semua sandang pangan dipasok dari sumatera?,0,2 bulan yang lalu,1
@cutaya13,"Singkat saja, Presiden SBY dulu saat bencana Aceh 2004, waktu itu baru selesai melihat bencana di Jayapura, beliau langsung terbang ke Banda Aceh untuk melihat kondisi Rakyat Aceh pada saat itu, membesuk rakyatnya yang sedang tertimpa musibah, memonitor langsung bantuan dan perbaikan untuk wilayah Aceh. 😢 Bukan maksud membanding2kan, tapi diantara 3 provinsi yang terdampak, tidak ada satu provinsi pun yang didatangi, setidaknya lihatlah kondisi masyarakat langsung, supaya Bapak Presiden Prabowo tau bagaimana mencekamnya kondisi di Lapangan 😢 Pray for Sumatera 🇮🇩",0,2 bulan yang lalu,2
@sunjayachannel,Kerusakan lingkungan karena kebijakan pemerintah dan rakusnya para pemegang HPH terutama semenjak zulhas jd menhut hingga menhut yg sejarang yg bilang itu karena pohon tumbang alami. Padhl semua sudah tau itu krn penggundulan hutan. Tetap semangat berjuang saudara2ku smg badai segera berlalu🙏,0,2 bulan yang lalu (diedit),1
@herupujiraharjoraharjo6502,"bro, mr president sudah memberikan solusi. ""Memerintahkan guru untuk menambah silabus peduli lingkungan"".  Mau apalagi?",0,2 bulan yang lalu,2
@m.ichsanalhafiz,"Banyak perusahaan tambang, minyak, dan gas yang mengambil sumber daya dari pulau-pulau di luar Jawa, tetapi kantor pusatnya justru berada di Jakarta. Akibatnya, pajak penghasilan badan usaha (PPh) masuk ke Jakarta, bukan ke daerah tempat sumber daya itu diambil. Begitu juga dengan kesempatan kerja: karena kantor ada di Jakarta, warga Jakarta lebih diuntungkan dan ekonomi di sana terus berputar serta berkembang selama puluhan tahun. Tidak heran jika Indeks Pembangunan Manusia mereka sangat tinggi.

Sementara itu, daerah yang kekayaan alamnya dikeruk hanya mendapat Dana Bagi Hasil (DBH) yang sangat kecil. Ketika terjadi bencana terkait lingkungan, pemerintah pusat malah menganggapnya sebagai bencana lokal. Rasa ketidakadilan ini sudah menumpuk di generasi milenial dan Gen Z di daerah penghasil. Jika dibiarkan, potensi konflik dan perpecahan bisa makin besar.

Jangan sebut kekayaan alam kami sebagai kekayaan nasional jika saat kami terdampak bencana seperti ini saja tidak bisa ditetapkan sebagai bencana nasional.",64,2 bulan yang lalu,0
@hestyena69,Padahal penemuan warga tentang buldoser dan alat berat untuk membabat hutan itu tak pernah di tanggapi akhir nya ALAM SENDIRI YANG MEMBERI HUKUMAN NYA!,0,2 bulan yang lalu,1
@fatakhulkhoiri8327,"NGIPI HIDUP ABADI, LUCU. MAKAN ITU DUNIA.",0,2 bulan yang lalu,1
@haruuglory,Kal-Bar bisa saja jadi lokasi selanjutnya :),0,2 bulan yang lalu,1
@betmilparabola5287,"“Pemimpin yang hadir saat rakyat hancur… lebih berharga dari seribu pidato.”

Dulu… waktu pesawat Mandala jatuh di Medan tahun 2005, saya ada di sana. 
Saya masih ingat bau asapnya, suara sirene, dan orang-orang berlari mencari keluarga mereka. 
Dan saya juga ingat satu hal lain: presiden datang.  
Saya lihat dengan mata kepala sendiri. 
Beliau turun, meninjau, menyapa keluarga korban.  
Entah apa pertimbangannya, entah apa urusannya… yang saya tahu, pemimpin itu hadir.

Lalu gempa Sumatera Barat 2009.  
Kebetulan saya juga ada di Sumbar saat itu.  
Rumah roboh, jalan retak, listrik mati.  
Dan sekali lagi saya lihat kabar: presiden datang ke Padang. Bahkan menginap.  
Katanya supaya bisa memantau keadaan dari dekat.  
Saya waktu itu berpikir, “Wah… ternyata kalau rakyat lagi susah, ada juga pemimpin yang peduli sampai mau tidur di kota bencana.”  
Saya bukan orang partai, bukan siapa-siapa.  
Tapi saya ingat betul momen itu.

Namun 15 tahun belakangan… rasanya makin sunyi saja.  
Bencana datang silih berganti di ujung Sumatra—Aceh, Sumut, Sumbar—tiga provinsi yang dulu selalu jadi perhatian nasional.  
Sekarang?  
Yang datang hanya kamera, laporan kering, dan kalimat “pemerintah memantau dari Jakarta.”  
Pemimpin di layar… tapi tidak di lokasi.

Termasuk sekarang…  
Lahar dingin makan kampung di Sumbar, banjir bandang di Sumut, Aceh berkali-kali diterjang badai.  
Kami di ujung Sumatra cuma bisa saling bertanya,  
“Dulu, presiden sempat terbang datang untuk satu pesawat jatuh.  
Sekarang tiga provinsi kena bencana sekaligus… kok tidak ada bayangan pun?”

Tapi ya… mungkin saya saja yang kurang paham politik tinggi.  
Mungkin sekarang ada aturan baru:  
“Pemimpin boleh hadir di spanduk, tapi tidak wajib hadir di lokasi bencana.”  
Atau mungkin kami rakyat di ujung Sumatra ini dianggap terlalu jauh…  
kan katanya Indonesia itu dari Sabang sampai Merauke,  
tapi sepertinya Sabang sering lupa dimasukin GPS.

Saya tidak membela siapa-siapa.  
Saya bukan oposisi  
dan saya juga bukan musuh dari penguasa.  
Kami di sini cuma rakyat biasa, yang bencana datang ke rumah kami,  
tapi pemimpin tidak.

Dulu, pesawat jatuh saja presiden datang.  
Dulu, gempa besar presiden sampai menginap.  

Sekarang…  
tiga provinsi di ujung Sumatra kena bencana berjamaah,  
yang datang cuma komentar dan konferensi pers.

Tapi tidak apa-apa…  
kami tetap kuat, meski kadang ingin juga merasakan apa rasanya punya pemimpin  
yang hadir bukan cuma saat kampanye.

Yang saya tahu satu hal:  
Pemimpin yang hadir saat rakyat hancur…  
lebih berharga dari seribu pidato di istana.",0,2 bulan yang lalu,0
@saidmuchsin-p8i,"Regulator / Orang2 di Pemerintahan motivasi utamanya utk kepentingan pribadi dan golongannya, kepentingan rakyat dinomorduakan...",0,2 bulan yang lalu,2
@drakonix487,kecewa,0,2 bulan yang lalu,0
@JunartoSihombing,Harga sembako sudah di atas nalar cabe merah 400 ribu sekilo .. itu pun langka,0,2 bulan yang lalu,1
@muhammadyalif1438,"one day, gua berharap lima pulau besar dipimpin oleh lima pemimpin.",0,2 bulan yang lalu,1
@wahyualit9396,"Pejabat"" iblis emng,,,,miris, hutan jadi rusak, habitat punah",0,2 bulan yang lalu,0
@vandify_id,"yaAllah capek banget punya pemerintah kaya gini, sehat2 wni :(",5,2 bulan yang lalu,1
@rizallramli7417,Di korea katanya kalau pejabatnya tidak bisa menangani bencana katanya di hukum mati kalau disini kira kira apa yaaa ?,0,2 bulan yang lalu,0
@haryyt7597,MBG mbok ditunda dulu utk shifting kesana. Please mikir dikit knapa sih,0,2 bulan yang lalu,1
@aminraisa,Ketika Kehebohan Tumblr lebih Penting daripada Nyawa dan Bencana di Sumatera. Miris,0,2 bulan yang lalu,1
@M.A.R.Virgiawan,APBN daerah ibukota juga jauh beda dengan diluar pulau Jawa,1,2 bulan yang lalu,1
@andryanarinudin3832, @M.A.R.Virgiawan  Contoh orang Bodoh....APBN itu untuk satu negara...kalau daerah namanya APBD. APBD DKI jelas jauh lebih besar lah karena PAD nya sendiri besar. Daripada sibuk mengeluh lebih baik sibuk bekerja seperti rakyat China.,0,2 bulan yang lalu,2
@andryanarinudin3832,Anda bicara tanpa data jadi saya anggap angin lalu....alias anak SMP juga bisa kalao bicara tanpa data.,0,2 bulan yang lalu,1
@m.ichsanalhafiz,"​ @andryanarinudin3832 Ini bukan hanya soal 'bicara tanpa data'. Kritik mengenai konsentrasi kekayaan dan dampak sentralisasi fiskal akibat PPh Badan yang masuk ke pusat adalah kritik lama yang sangat valid. Dana Bagi Hasil (DBH) atau lainnya seperti DAK, dll ada justru untuk menanggulangi ketidakadilan ini, namun kritik utamanya adalah bahwa proporsi DBH yang diterima daerah sumber daya alam seringkali tidak sebanding dengan dampak eksploitasi dan lingkungan yang mereka tanggung. Isu ini didasarkan pada konsep disparitas regional dan bukan sekadar keluhan tanpa dasar.",5,2 bulan yang lalu,0
@mashimellow_, @andryanarinudin3832 😮,0,2 bulan yang lalu,1
@JunediSidauruk-oc5kz,"​ @andryanarinudin3832 100% dia benar,kalau soal angka2 boleh meleset ,tetapi perilaku pusat ya timpang,",0,2 bulan yang lalu,1
@GGMMTT7,"Untuk mereka Indonesia itu cuma jawa, itu pun gk semuanya. Sisanya alat penjajahan aja",0,2 bulan yang lalu,1
@YudhaPratama-h3n,Lihat di Gmap jg kelihatan sumatera gundul hutannya.. yg bnyak sawitnya,0,2 bulan yang lalu,1
@LordTaurus-s6d,"Benr2 harus Cepat ini pemerintah,kasihan org pada GK makan itu,air,listrik,",0,2 bulan yang lalu,1
@asinmuhlasin,"Musim ujan banjir bandang, musim kemarau kabut asap,malang sekali pula Sumatra ini,ini semua gara2 kerakusan segelintir manusia",0,2 bulan yang lalu,0
@hanunhanun3236,"Takut ketahuan malunya sm Harrison  Ford, ini efek dari peninggalan si Zulhas katenye🤔🕸🇲🇨😭",0,2 bulan yang lalu,1
@floatomyku09Flora,"Kalau tidak ada respon pemerintah pusat untuk membuat bencana nasional , ayo masyarakat Sumatera bersatu buat petisi mosi tidak percaya pada pemerintah.
Bila perlu kita buat petisi .",0,2 bulan yang lalu,0
@hidayatsyarif6607,"Iya sy setuju kata2 bahwa 
Indonesia bukan hanya di Jawa, sedang Tambang2 yg  bernilai Kekayaan Negri Justru Ada diluar Jawa 
Memang sangat Ironis 
Karna di pimpin slalu/ Hrs
Orng Jawa itu bukti ketidak Adilan sejak Negri Ini Merdeka hingga kini 
Sy orng yg kbetulan dilahirkan di Jawa 
Sejak dulu merasa bersalah Pd saudara2 di Luar Jawa karna ketidak Adilan itu berlaku sejak lama , Keadilan Sosial hanya berlaku buat orng Jawa bukan bagi seluruh Rakyat Indonesia , Miris & Nyata 
Maafkan Kami wahai Saudaraku yg di luar Jawa
Tp hanya Rakyat biasa yg tinggal di Jawa tak mampu berbuat apa2
Smoga Tuhan mengampuni Kami",1,2 bulan yang lalu,0
@ImamRiyadi-e5g,"Koruptor2 sadarlah, ini Salah satu dosamu,yang harusnya uang RAKYAT dibuat pembangunan malah kau buat foya2 dengan kroni2mu.ratusan orang meninggal.",0,2 bulan yang lalu,0
@irxzql581,Dikit lagi Sulawesi gini daerah di jadiin tambang dll,0,2 bulan yang lalu,1
@emiradfamily4193,"Teguran dri yg kuasa krna sering main petak umpet. Yg jadi korban rakyat, bos bos dan korporasi ya hanya bsa nyimak dan ketakutan skrng apakah akan diusut tuntas atau tidak",0,2 bulan yang lalu (diedit),0
@SamsungS23fe-y7n,Jangan sampai kalimantan menjadi korban keserakahan manusia selannutnya,0,2 bulan yang lalu,0
@mohammadfaqih8888,"bang jujur gue capeek liat berita di negara ini😢😢😢kok ya orang"" inkompeten bisa masuk di jajaran kabinet😢😢",0,2 bulan yang lalu,1
