author,text,likes,time,text_clean,sentiment
@betmilparabola5287,"“Pemimpin yang hadir saat rakyat hancur… lebih berharga dari seribu pidato.”

Dulu… waktu pesawat Mandala jatuh di Medan tahun 2005, saya ada di sana. 
Saya masih ingat bau asapnya, suara sirene, dan orang-orang berlari mencari keluarga mereka. 
Dan saya juga ingat satu hal lain: presiden datang.  
Saya lihat dengan mata kepala sendiri. 
Beliau turun, meninjau, menyapa keluarga korban.  
Entah apa pertimbangannya, entah apa urusannya… yang saya tahu, pemimpin itu hadir.

Lalu gempa Sumatera Barat 2009.  
Kebetulan saya juga ada di Sumbar saat itu.  
Rumah roboh, jalan retak, listrik mati.  
Dan sekali lagi saya lihat kabar: presiden datang ke Padang. Bahkan menginap.  
Katanya supaya bisa memantau keadaan dari dekat.  
Saya waktu itu berpikir, “Wah… ternyata kalau rakyat lagi susah, ada juga pemimpin yang peduli sampai mau tidur di kota bencana.”  
Saya bukan orang partai, bukan siapa-siapa.  
Tapi saya ingat betul momen itu.

Namun 15 tahun belakangan… rasanya makin sunyi saja.  
Bencana datang silih berganti di ujung Sumatra—Aceh, Sumut, Sumbar—tiga provinsi yang dulu selalu jadi perhatian nasional.  
Sekarang?  
Yang datang hanya kamera, laporan kering, dan kalimat “pemerintah memantau dari Jakarta.”  
Pemimpin di layar… tapi tidak di lokasi.

Termasuk sekarang…  
Lahar dingin makan kampung di Sumbar, banjir bandang di Sumut, Aceh berkali-kali diterjang badai.  
Kami di ujung Sumatra cuma bisa saling bertanya,  
“Dulu, presiden sempat terbang datang untuk satu pesawat jatuh.  
Sekarang tiga provinsi kena bencana sekaligus… kok tidak ada bayangan pun?”

Tapi ya… mungkin saya saja yang kurang paham politik tinggi.  
Mungkin sekarang ada aturan baru:  
“Pemimpin boleh hadir di spanduk, tapi tidak wajib hadir di lokasi bencana.”  
Atau mungkin kami rakyat di ujung Sumatra ini dianggap terlalu jauh…  
kan katanya Indonesia itu dari Sabang sampai Merauke,  
tapi sepertinya Sabang sering lupa dimasukin GPS.

Saya tidak membela siapa-siapa.  
Saya bukan oposisi  
dan saya juga bukan musuh dari penguasa.  
Kami di sini cuma rakyat biasa, yang bencana datang ke rumah kami,  
tapi pemimpin tidak.

Dulu, pesawat jatuh saja presiden datang.  
Dulu, gempa besar presiden sampai menginap.  

Sekarang…  
tiga provinsi di ujung Sumatra kena bencana berjamaah,  
yang datang cuma komentar dan konferensi pers.

Tapi tidak apa-apa…  
kami tetap kuat, meski kadang ingin juga merasakan apa rasanya punya pemimpin  
yang hadir bukan cuma saat kampanye.

Yang saya tahu satu hal:  
Pemimpin yang hadir saat rakyat hancur…  
lebih berharga dari seribu pidato di istana.",0,2 bulan yang lalu,"pemimpin yang hadir saat rakyat hancur  lebih berharga dari seribu pidato  

dulu  waktu pesawat mandala jatuh di medan tahun       saya ada di sana  
saya masih ingat bau asapnya  suara sirene  dan orang orang berlari mencari keluarga mereka  
dan saya juga ingat satu hal lain  presiden datang   
saya lihat dengan mata kepala sendiri  
beliau turun  meninjau  menyapa keluarga korban   
entah apa pertimbangannya  entah apa urusannya  yang saya tahu  pemimpin itu hadir 

lalu gempa sumatera barat        
kebetulan saya juga ada di sumbar saat itu   
rumah roboh  jalan retak  listrik mati   
dan sekali lagi saya lihat kabar  presiden datang ke padang  bahkan menginap   
katanya supaya bisa memantau keadaan dari dekat   
saya waktu itu berpikir   wah  ternyata kalau rakyat lagi susah  ada juga pemimpin yang peduli sampai mau tidur di kota bencana    
saya bukan orang partai  bukan siapa siapa   
tapi saya ingat betul momen itu 

namun    tahun belakangan  rasanya makin sunyi saja   
bencana datang silih berganti di ujung sumatra aceh  sumut  sumbar tiga provinsi yang dulu selalu jadi perhatian nasional   
sekarang   
yang datang hanya kamera  laporan kering  dan kalimat  pemerintah memantau dari jakarta    
pemimpin di layar  tapi tidak di lokasi 

termasuk sekarang   
lahar dingin makan kampung di sumbar  banjir bandang di sumut  aceh berkali kali diterjang badai   
kami di ujung sumatra cuma bisa saling bertanya   
 dulu  presiden sempat terbang datang untuk satu pesawat jatuh   
sekarang tiga provinsi kena bencana sekaligus  kok tidak ada bayangan pun  

tapi ya  mungkin saya saja yang kurang paham politik tinggi   
mungkin sekarang ada aturan baru   
 pemimpin boleh hadir di spanduk  tapi tidak wajib hadir di lokasi bencana    
atau mungkin kami rakyat di ujung sumatra ini dianggap terlalu jauh   
kan katanya indonesia itu dari sabang sampai merauke   
tapi sepertinya sabang sering lupa dimasukin gps 

saya tidak membela siapa siapa   
saya bukan oposisi  
dan saya juga bukan musuh dari penguasa   
kami di sini cuma rakyat biasa  yang bencana datang ke rumah kami   
tapi pemimpin tidak 

dulu  pesawat jatuh saja presiden datang   
dulu  gempa besar presiden sampai menginap   

sekarang   
tiga provinsi di ujung sumatra kena bencana berjamaah   
yang datang cuma komentar dan konferensi pers 

tapi tidak apa apa   
kami tetap kuat  meski kadang ingin juga merasakan apa rasanya punya pemimpin  
yang hadir bukan cuma saat kampanye 

yang saya tahu satu hal   
pemimpin yang hadir saat rakyat hancur   
lebih berharga dari seribu pidato di istana",Negative
@saidmuchsin-p8i,"Regulator / Orang2 di Pemerintahan motivasi utamanya utk kepentingan pribadi dan golongannya, kepentingan rakyat dinomorduakan...",0,2 bulan yang lalu,regulator   orang  di pemerintahan motivasi utamanya utk kepentingan pribadi dan golongannya  kepentingan rakyat dinomorduakan,Neutral
@drakonix487,kecewa,0,2 bulan yang lalu,kecewa,Negative
@JunartoSihombing,Harga sembako sudah di atas nalar cabe merah 400 ribu sekilo .. itu pun langka,0,2 bulan yang lalu,harga sembako sudah di atas nalar cabe merah     ribu sekilo    itu pun langka,Neutral
@muhammadyalif1438,"one day, gua berharap lima pulau besar dipimpin oleh lima pemimpin.",0,2 bulan yang lalu,one day  gua berharap lima pulau besar dipimpin oleh lima pemimpin,Neutral
@wahyualit9396,"Pejabat"" iblis emng,,,,miris, hutan jadi rusak, habitat punah",0,2 bulan yang lalu,pejabat  iblis emng    miris  hutan jadi rusak  habitat punah,Neutral
@vandify_id,"yaAllah capek banget punya pemerintah kaya gini, sehat2 wni :(",5,2 bulan yang lalu,yaallah capek banget punya pemerintah kaya gini  sehat  wni,Neutral
@rizallramli7417,Di korea katanya kalau pejabatnya tidak bisa menangani bencana katanya di hukum mati kalau disini kira kira apa yaaa ?,0,2 bulan yang lalu,di korea katanya kalau pejabatnya tidak bisa menangani bencana katanya di hukum mati kalau disini kira kira apa yaaa,Negative
@haryyt7597,MBG mbok ditunda dulu utk shifting kesana. Please mikir dikit knapa sih,0,2 bulan yang lalu,mbg mbok ditunda dulu utk shifting kesana  please mikir dikit knapa sih,Neutral
@aminraisa,Ketika Kehebohan Tumblr lebih Penting daripada Nyawa dan Bencana di Sumatera. Miris,0,2 bulan yang lalu,ketika kehebohan tumblr lebih penting daripada nyawa dan bencana di sumatera  miris,Neutral
@M.A.R.Virgiawan,APBN daerah ibukota juga jauh beda dengan diluar pulau Jawa,1,2 bulan yang lalu,apbn daerah ibukota juga jauh beda dengan diluar pulau jawa,Neutral
@andryanarinudin3832, @M.A.R.Virgiawan  Contoh orang Bodoh....APBN itu untuk satu negara...kalau daerah namanya APBD. APBD DKI jelas jauh lebih besar lah karena PAD nya sendiri besar. Daripada sibuk mengeluh lebih baik sibuk bekerja seperti rakyat China.,0,2 bulan yang lalu,a r virgiawan  contoh orang bodoh    apbn itu untuk satu negara   kalau daerah namanya apbd  apbd dki jelas jauh lebih besar lah karena pad nya sendiri besar  daripada sibuk mengeluh lebih baik sibuk bekerja seperti rakyat china,Neutral
@andryanarinudin3832,Anda bicara tanpa data jadi saya anggap angin lalu....alias anak SMP juga bisa kalao bicara tanpa data.,0,2 bulan yang lalu,anda bicara tanpa data jadi saya anggap angin lalu    alias anak smp juga bisa kalao bicara tanpa data,Neutral
@m.ichsanalhafiz,"​ @andryanarinudin3832 Ini bukan hanya soal 'bicara tanpa data'. Kritik mengenai konsentrasi kekayaan dan dampak sentralisasi fiskal akibat PPh Badan yang masuk ke pusat adalah kritik lama yang sangat valid. Dana Bagi Hasil (DBH) atau lainnya seperti DAK, dll ada justru untuk menanggulangi ketidakadilan ini, namun kritik utamanya adalah bahwa proporsi DBH yang diterima daerah sumber daya alam seringkali tidak sebanding dengan dampak eksploitasi dan lingkungan yang mereka tanggung. Isu ini didasarkan pada konsep disparitas regional dan bukan sekadar keluhan tanpa dasar.",5,2 bulan yang lalu,ini bukan hanya soal  bicara tanpa data   kritik mengenai konsentrasi kekayaan dan dampak sentralisasi fiskal akibat pph badan yang masuk ke pusat adalah kritik lama yang sangat valid  dana bagi hasil  dbh  atau lainnya seperti dak  dll ada justru untuk menanggulangi ketidakadilan ini  namun kritik utamanya adalah bahwa proporsi dbh yang diterima daerah sumber daya alam seringkali tidak sebanding dengan dampak eksploitasi dan lingkungan yang mereka tanggung  isu ini didasarkan pada konsep disparitas regional dan bukan sekadar keluhan tanpa dasar,Negative
@mashimellow_, @andryanarinudin3832 😮,0,2 bulan yang lalu,,Neutral
@JunediSidauruk-oc5kz,"​ @andryanarinudin3832 100% dia benar,kalau soal angka2 boleh meleset ,tetapi perilaku pusat ya timpang,",0,2 bulan yang lalu,dia benar kalau soal angka  boleh meleset  tetapi perilaku pusat ya timpang,Positive
@GGMMTT7,"Untuk mereka Indonesia itu cuma jawa, itu pun gk semuanya. Sisanya alat penjajahan aja",0,2 bulan yang lalu,untuk mereka indonesia itu cuma jawa  itu pun gk semuanya  sisanya alat penjajahan aja,Neutral
@YudhaPratama-h3n,Lihat di Gmap jg kelihatan sumatera gundul hutannya.. yg bnyak sawitnya,0,2 bulan yang lalu,lihat di gmap jg kelihatan sumatera gundul hutannya   yg bnyak sawitnya,Neutral
@LordTaurus-s6d,"Benr2 harus Cepat ini pemerintah,kasihan org pada GK makan itu,air,listrik,",0,2 bulan yang lalu,benr  harus cepat ini pemerintah kasihan org pada gk makan itu air listrik,Neutral
@asinmuhlasin,"Musim ujan banjir bandang, musim kemarau kabut asap,malang sekali pula Sumatra ini,ini semua gara2 kerakusan segelintir manusia",0,2 bulan yang lalu,musim ujan banjir bandang  musim kemarau kabut asap malang sekali pula sumatra ini ini semua gara  kerakusan segelintir manusia,Negative
@hanunhanun3236,"Takut ketahuan malunya sm Harrison  Ford, ini efek dari peninggalan si Zulhas katenye🤔🕸🇲🇨😭",0,2 bulan yang lalu,takut ketahuan malunya sm harrison  ford  ini efek dari peninggalan si zulhas katenye,Neutral
@floatomyku09Flora,"Kalau tidak ada respon pemerintah pusat untuk membuat bencana nasional , ayo masyarakat Sumatera bersatu buat petisi mosi tidak percaya pada pemerintah.
Bila perlu kita buat petisi .",0,2 bulan yang lalu,"kalau tidak ada respon pemerintah pusat untuk membuat bencana nasional   ayo masyarakat sumatera bersatu buat petisi mosi tidak percaya pada pemerintah 
bila perlu kita buat petisi",Negative
@hidayatsyarif6607,"Iya sy setuju kata2 bahwa 
Indonesia bukan hanya di Jawa, sedang Tambang2 yg  bernilai Kekayaan Negri Justru Ada diluar Jawa 
Memang sangat Ironis 
Karna di pimpin slalu/ Hrs
Orng Jawa itu bukti ketidak Adilan sejak Negri Ini Merdeka hingga kini 
Sy orng yg kbetulan dilahirkan di Jawa 
Sejak dulu merasa bersalah Pd saudara2 di Luar Jawa karna ketidak Adilan itu berlaku sejak lama , Keadilan Sosial hanya berlaku buat orng Jawa bukan bagi seluruh Rakyat Indonesia , Miris & Nyata 
Maafkan Kami wahai Saudaraku yg di luar Jawa
Tp hanya Rakyat biasa yg tinggal di Jawa tak mampu berbuat apa2
Smoga Tuhan mengampuni Kami",1,2 bulan yang lalu,"iya sy setuju kata  bahwa 
indonesia bukan hanya di jawa  sedang tambang  yg  bernilai kekayaan negri justru ada diluar jawa 
memang sangat ironis 
karna di pimpin slalu  hrs
orng jawa itu bukti ketidak adilan sejak negri ini merdeka hingga kini 
sy orng yg kbetulan dilahirkan di jawa 
sejak dulu merasa bersalah pd saudara  di luar jawa karna ketidak adilan itu berlaku sejak lama   keadilan sosial hanya berlaku buat orng jawa bukan bagi seluruh rakyat indonesia   miris   nyata 
maafkan kami wahai saudaraku yg di luar jawa
tp hanya rakyat biasa yg tinggal di jawa tak mampu berbuat apa 
smoga tuhan mengampuni kami",Negative
@ImamRiyadi-e5g,"Koruptor2 sadarlah, ini Salah satu dosamu,yang harusnya uang RAKYAT dibuat pembangunan malah kau buat foya2 dengan kroni2mu.ratusan orang meninggal.",0,2 bulan yang lalu,koruptor  sadarlah  ini salah satu dosamu yang harusnya uang rakyat dibuat pembangunan malah kau buat foya  dengan kroni mu ratusan orang meninggal,Negative
@irxzql581,Dikit lagi Sulawesi gini daerah di jadiin tambang dll,0,2 bulan yang lalu,dikit lagi sulawesi gini daerah di jadiin tambang dll,Neutral
@emiradfamily4193,"Teguran dri yg kuasa krna sering main petak umpet. Yg jadi korban rakyat, bos bos dan korporasi ya hanya bsa nyimak dan ketakutan skrng apakah akan diusut tuntas atau tidak",0,2 bulan yang lalu (diedit),teguran dri yg kuasa krna sering main petak umpet  yg jadi korban rakyat  bos bos dan korporasi ya hanya bsa nyimak dan ketakutan skrng apakah akan diusut tuntas atau tidak,Negative
@SamsungS23fe-y7n,Jangan sampai kalimantan menjadi korban keserakahan manusia selannutnya,0,2 bulan yang lalu,jangan sampai kalimantan menjadi korban keserakahan manusia selannutnya,Negative
@mohammadfaqih8888,"bang jujur gue capeek liat berita di negara ini😢😢😢kok ya orang"" inkompeten bisa masuk di jajaran kabinet😢😢",0,2 bulan yang lalu,bang jujur gue capeek liat berita di negara ini   kok ya orang  inkompeten bisa masuk di jajaran kabinet,Neutral
@pemainlama6225,Ini masih sumatera...bagaimana dengan pulau2 lain yang terringgal?,0,2 bulan yang lalu,ini masih sumatera   bagaimana dengan pulau  lain yang terringgal,Neutral
@JT606,Klu sdh gini siapa yang di salahkan tikus berdasi 🐀👔,0,2 bulan yang lalu,klu sdh gini siapa yang di salahkan tikus berdasi,Neutral
@JayaGading-m2f,Jawasial,0,2 bulan yang lalu,jawasial,Neutral
@SyahranSetyono,"Kalo mau nyalahin penguasa ya gak isa, la penguasa kan yg milih rakyat. Intinya ke depan pilih pemimpin yg cerdas, jgn plonga plongo dipilih",0,2 bulan yang lalu,kalo mau nyalahin penguasa ya gak isa  la penguasa kan yg milih rakyat  intinya ke depan pilih pemimpin yg cerdas  jgn plonga plongo dipilih,Neutral
@nikolatesla8851,Djawa Adalah Koeontol,0,2 bulan yang lalu,djawa adalah koeontol,Neutral
@thunderwolf6964,Dari kejadian ini apakah akan muncul vigilante yg menentang pejabat yg korup😊,0,2 bulan yang lalu (diedit),dari kejadian ini apakah akan muncul vigilante yg menentang pejabat yg korup,Neutral
@Zaraalrani29,"Maaf bang....
Bukan kami tidak peduli sama saudara kita, tapi jadikanlah musibah ini pelajaran yg tidak bisa dilupakan...dulu sunami di Aceh seperti tak dijadikan pedoman, kita semua tau klo alam sudah murka kita tak berdaya.  Makanya kalo ada yg buka lahan harus diperhatikan oleh semua orang. Biar efeknya tidak kaya gini. Jadi untuk sementara ini nikmati aja dulu akibatnya... Siapa yg menanam dia yg menuai...",0,2 bulan yang lalu,"maaf bang    
bukan kami tidak peduli sama saudara kita  tapi jadikanlah musibah ini pelajaran yg tidak bisa dilupakan   dulu sunami di aceh seperti tak dijadikan pedoman  kita semua tau klo alam sudah murka kita tak berdaya   makanya kalo ada yg buka lahan harus diperhatikan oleh semua orang  biar efeknya tidak kaya gini  jadi untuk sementara ini nikmati aja dulu akibatnya    siapa yg menanam dia yg menuai",Negative
@ryokjr7405,"Saya yang lahir dan besar di pulau jawa,gemerlap dan semua kemudahan itu cuma ada di kota besar bang,kalo di daerah pelosok ya sama aja kayak diluar pulau jawa.",0,2 bulan yang lalu,saya yang lahir dan besar di pulau jawa gemerlap dan semua kemudahan itu cuma ada di kota besar bang kalo di daerah pelosok ya sama aja kayak diluar pulau jawa,Neutral
@macrozel-id,Udah jadi presiden masa perlu diajarin sihhhh,0,2 bulan yang lalu,udah jadi presiden masa perlu diajarin sihhhh,Neutral
@rientaniar,Warga sumatera udah menjarah gudang bulog 😢 sungguh lambat penanganan bencana oleh pemerintah 😢😢,0,2 bulan yang lalu,warga sumatera udah menjarah gudang bulog   sungguh lambat penanganan bencana oleh pemerintah,Negative
@fitriaandayana9201,Semoga segera teratasi.. Kami sangat butuh bantuan.. Listrik sudah 5 hari padam..,0,2 bulan yang lalu (diedit),semoga segera teratasi   kami sangat butuh bantuan   listrik sudah   hari padam,Neutral
@squamiferum,kek nya kita smw lebih bagus gabung malaysia drpd ikut indo (jawa),0,2 bulan yang lalu,kek nya kita smw lebih bagus gabung malaysia drpd ikut indo  jawa,Positive
@salisaaslama6529,"Andaikan abg tau kami dengerin video ini di warkop aceh sambil terjeda"" karna jaringan down tapi rela nungguin buffering huhuuu demi mendengarkan inii🥲",0,2 bulan yang lalu,andaikan abg tau kami dengerin video ini di warkop aceh sambil terjeda  karna jaringan down tapi rela nungguin buffering huhuuu demi mendengarkan inii,Neutral
@thekingalucard8702,"Jangan prabowo trus kan ada gibran bang, aneh bgt personal lu yaa sama prabowo? Jawab",0,2 bulan yang lalu,jangan prabowo trus kan ada gibran bang  aneh bgt personal lu yaa sama prabowo  jawab,Neutral
@salisaaslama6529,"Andaikan abg tau kami dengerin video ini di warkop aceh sambil terjeda"" karna jaringan down tapi rela nungguin buffering huhuuu demi mendengarkan inii🥲",259,2 bulan yang lalu,andaikan abg tau kami dengerin video ini di warkop aceh sambil terjeda  karna jaringan down tapi rela nungguin buffering huhuuu demi mendengarkan inii,Neutral
@enmi4912,"dari sudut pandangku, bencana di sumatra itu bukan cobaan dari Tuhan, Tp bentuk peringatan keras dari tuhan kepada manusia atas perbuatan mereka sendiri. .",4,2 bulan yang lalu,dari sudut pandangku  bencana di sumatra itu bukan cobaan dari tuhan  tp bentuk peringatan keras dari tuhan kepada manusia atas perbuatan mereka sendiri,Negative
@vonataraxia,"Pak presiden malu mau mengakui ini bencana nasional, karena dlu dukung perbanyak sawit karena sama"" Pohon . 😅",1,2 bulan yang lalu,pak presiden malu mau mengakui ini bencana nasional  karena dlu dukung perbanyak sawit karena sama  pohon,Positive
@sarahmiolina7559,lekas pulih kampungku tapanuli 😢dan semua daerah yg terdampak😢,0,2 bulan yang lalu,lekas pulih kampungku tapanuli  dan semua daerah yg terdampak,Positive
@mahfudzfajar2409,"Jangan menyalah kan alam
Otak manusia lah yang ga mampu bersahabat dengan alam",0,2 bulan yang lalu,"jangan menyalah kan alam
otak manusia lah yang ga mampu bersahabat dengan alam",Neutral
@KFIKRI,"RIP GOVERMENT!!!

PILIH KASIH, Kita di Sumatera kondisi sekarang seperti ini malah mereka memilih diam dan sengaja menutup mata, semoga Allah berikan Balasan Setimpal di akhirat nanti, kami sebagai hamba akan mengadukan ini diakhirat kelak",1,2 bulan yang lalu,"rip goverment   

pilih kasih  kita di sumatera kondisi sekarang seperti ini malah mereka memilih diam dan sengaja menutup mata  semoga allah berikan balasan setimpal di akhirat nanti  kami sebagai hamba akan mengadukan ini diakhirat kelak",Positive
@kita_selalubersama,Bakar para pelaku pembalak hutan,0,2 bulan yang lalu,bakar para pelaku pembalak hutan,Neutral
@indonesia.bernafas,"Jangan salahkan pemerintah??? Ini salah pemerintah!!! Jelas-jelas hanya tangan pemerintah yang bisa melakukan ini!!!! 
Sebagai orang Bali, hati saya seperti begitu prihatin, sedih dan marah atas kebebalan dan ignorance seperti ini terjadi dan terjadi lagi.",0,2 bulan yang lalu,"jangan salahkan pemerintah    ini salah pemerintah    jelas jelas hanya tangan pemerintah yang bisa melakukan ini     
sebagai orang bali  hati saya seperti begitu prihatin  sedih dan marah atas kebebalan dan ignorance seperti ini terjadi dan terjadi lagi",Negative
@kaisarnero999,"Mereka kan gk mau klo d naikin ke status bencana nasional, ntar anggaranNya pindah kesana smua",0,2 bulan yang lalu (diedit),mereka kan gk mau klo d naikin ke status bencana nasional  ntar anggarannya pindah kesana smua,Neutral
@muhamadadlinadhif6964,Please info voulenteering. Aku mau ikut,1,2 bulan yang lalu,please info voulenteering  aku mau ikut,Neutral
@Reekals,"Tolong bang ferry, suara kan terus gw sebagai rakyat sangat muak tidak pernah didengar, bahkan disepelekan, korban jiwa seperti hanya dianggap angka oleh mereka 😢😢",0,2 bulan yang lalu,tolong bang ferry  suara kan terus gw sebagai rakyat sangat muak tidak pernah didengar  bahkan disepelekan  korban jiwa seperti hanya dianggap angka oleh mereka,Negative
@fazlisarumpaet5620,"😢 25 tahun di sumatera 
Baru kali ini parah nya.
Akibat Kemarok Membangun Gedung2 tinggi apa mereka gak sadar
Hutan di tebangin tidak sesuai dgn prosedur yang membuat bencana ini akhir nya trrjadi",0,2 bulan yang lalu,"tahun di sumatera 
baru kali ini parah nya 
akibat kemarok membangun gedung  tinggi apa mereka gak sadar
hutan di tebangin tidak sesuai dgn prosedur yang membuat bencana ini akhir nya trrjadi",Negative
@sakoen,Harusnya Bencana Kejahatan Nasional.  Kita tau ini impact dari kejahatan terstruktur apa,0,2 bulan yang lalu,harusnya bencana kejahatan nasional   kita tau ini impact dari kejahatan terstruktur apa,Neutral
@berkahpowerindo8815,"Pisah aja, apalagi sama solo, cis.. najis..",1,2 bulan yang lalu,pisah aja  apalagi sama solo  cis   najis,Neutral
@iyanins5977,"yg sabar ya, semua akan berlalu dan membaik kembali🤲",16,2 bulan yang lalu,yg sabar ya  semua akan berlalu dan membaik kembali,Neutral
@ErtikaWatii,Kak jaga diri ya🫂,2,2 bulan yang lalu,kak jaga diri ya,Neutral
@galihyudhistiro,Yang sabar ya kak,0,2 bulan yang lalu,yang sabar ya kak,Neutral
@susiyana7918,"Kak, stay safe yaa. Kami tetap akan bersuara sebisa kami, tetap sabar dan semangat yaa doa ku utk kalian semua",0,2 bulan yang lalu,kak  stay safe yaa  kami tetap akan bersuara sebisa kami  tetap sabar dan semangat yaa doa ku utk kalian semua,Positive
